2023-07-01 16:58:58	2428281.223564
2023-07-01 17:00:16	2590.5
2023-07-01 17:00:37	2792.578926762
2023-07-01 17:00:57	2792.578926762
2023-07-01 17:01:17	2949.287266225
2023-07-01 17:01:37	3000.0
2023-07-01 17:01:57	3000.0
2023-07-01 17:02:17	3001.300000007
2023-07-01 17:02:38	3151.680000008
2023-07-01 17:02:58	3233.999999999
2023-07-01 17:03:18	3233.999999999
2023-07-01 17:03:38	3233.999999999
2023-07-01 17:03:58	3233.999999999
2023-07-01 17:04:18	3233.999999999
2023-07-01 17:04:39	3233.999999999
2023-07-01 17:04:59	3211.389868305
2023-07-01 17:05:19	3201.407594007
2023-07-01 17:05:39	3181.227895318
2023-07-01 17:05:59	3181.227895318
2023-07-01 17:06:19	3066.515567542
2023-07-01 17:06:40	3031.244910654
2023-07-01 17:07:00	2997.785000007
2023-07-01 17:07:20	2940.0
2023-07-01 17:07:40	2910.0
2023-07-01 17:08:00	2896.643527461
2023-07-01 17:08:20	2891.8
2023-07-01 17:08:41	2881.2
2023-07-01 17:09:01	2878.67576885
2023-07-01 17:09:21	2878.67576885
2023-07-01 17:09:41	2873.960231999
2023-07-01 17:10:01	2867.085940446
2023-07-01 17:10:21	2867.085940446
2023-07-01 17:10:42	2851.8
2023-07-01 17:11:02	2851.8
2023-07-01 17:11:22	2838.710656912
2023-07-01 17:11:42	2838.710656912
2023-07-01 17:12:02	2821.102253473
2023-07-01 17:12:22	2809.744221637
2023-07-01 17:12:42	2809.744221637
2023-07-01 17:13:03	2809.744221637
2023-07-01 17:13:23	2809.744221637
2023-07-01 17:13:43	2804.368
2023-07-01 17:14:03	2804.368
2023-07-01 17:14:23	2804.368
2023-07-01 17:14:43	2804.368
2023-07-01 17:15:04	2809.744221637
2023-07-01 17:15:24	2809.744221637
2023-07-01 17:15:44	2809.744221637
2023-07-01 17:16:04	2809.744221637
2023-07-01 17:16:24	2809.744221637
2023-07-01 17:16:44	2809.744221637
2023-07-01 17:17:04	2804.188041518
2023-07-01 17:17:25	2774.671912265
2023-07-01 17:17:45	2773.222383566
2023-07-01 17:18:05	2736.469185869
2023-07-01 17:18:25	2732.1113456
2023-07-01 17:18:45	2720.23696
2023-07-01 17:19:05	2720.062400273
2023-07-01 17:19:26	2704.2326584
2023-07-01 17:19:46	2684.979601387
2023-07-01 17:20:06	2670.942857088
2023-07-01 17:20:26	2656.7026584
2023-07-01 17:20:46	2631.301197821
2023-07-01 17:21:06	2631.280009359
2023-07-01 17:21:27	2591.618607782
2023-07-01 17:21:47	2590.976065542
2023-07-01 17:22:07	2578.675173865
2023-07-01 17:22:27	2552.341609078
2023-07-01 17:22:47	2527.081320989
2023-07-01 17:23:07	2527.081320989
2023-07-01 17:23:27	2513.870049549
2023-07-01 17:23:48	2500.0
2023-07-01 17:24:08	2490.463267874
2023-07-01 17:24:28	2484.746879999
2023-07-01 17:24:48	2453.000000007
2023-07-01 17:25:08	2453.000000007
2023-07-01 17:25:28	2439.210700697
2023-07-01 17:25:49	2413.57176492
2023-07-01 17:26:09	2402.243503732
2023-07-01 17:26:29	2378.468722664
2023-07-01 17:26:49	2355.432786857
2023-07-01 17:27:09	2346.885083552
2023-07-01 17:27:29	2330.17619862
